"Name","Average coverage","Reference length"
"57147","38.886","1095"
"57148","45.272","2304"
"57149","52.666","1584"
"57150","5.093","1333"
"57151","8.175","2297"
"57152","2.376","2056"
"57153","0.812","1556"
"57154","2.69","2337"
"57155","1.751","1605"
"57156","0.457","1220"
"57157","0","1580"
"57158","4.111","1133"
"57159","0","2512"
"57160","0","4775"
"57161","0.06","7457"
"57162","64.407","5634"
"57163","24.657","2490"
"57164","0.197","1840"
"57165","0.324","2691"
"57166","4.112","2847"
"57167","5.971","2364"
"57168","0.064","4679"
"57169","0","1270"
"57170","0.894","3258"
"57171","0","1707"
"57172","1.202","3314"
"57173","0.099","3045"
"57174","1.427","4611"
"57175","0.042","10469"
"57176","6.088","1232"
"57177","0","1984"
"57178","4.048","2250"
"57179","0.184","2355"
"57180","0.417","1558"
"57181","0.442","2226"
"57182","0.928","2653"
"57183","2.927","1312"
"57184","0","1315"
"57185","30.084","1249"
"57186","1.487","1771"
"57187","4.564","3805"
"57188","0","1242"
"57189","2.189","1465"
"57190","0.265","1085"
"57191","0","1844"
"57192","23.255","1429"
"57193","13.022","3300"
"57194","0.139","1083"
"57195","0.601","1541"
"57196","19.408","1894"
"57197","4.874","1024"
"57198","2.067","1011"
"57199","7.455","4968"
"57200","1.558","3998"
"57201","0.876","1799"
"57202","0.661","3128"
"57203","3.449","1567"
"57204","19.286","2102"
"57205","1.486","1553"
"57206","100.574","1237"
"57207","8.098","4730"
"57208","4.63","2573"
"57209","1.051","2036"
"57210","3.159","1707"
"57211","0.035","7051"
"57212","0","1322"
"57213","6.179","3417"
"57214","28.577","1876"
"57215","0","1662"
"57216","0.616","2774"
"57217","1.17","1188"
"57218","0.235","4834"
"57219","24.61","1036"
"57220","15.73","2601"
"57221","0","2026"
"57222","6.57","1308"
"57223","0.429","4467"
"57224","0.61","1473"
"57225","0","1778"
"57226","8.141","1913"
"57227","1.903","1509"
"57228","0","2225"
"57229","0","3210"
"57230","38.632","1865"
"57231","0.149","7372"
"57232","15.069","4041"
"57233","4.063","3073"
"57234","42.2","2176"
"57235","52.652","1507"
"57236","6.843","1673"
"57237","1.26","2601"
"57238","27.923","1156"
"57239","1.698","3370"
"57240","8.739","1586"
"57241","63.738","1207"
"57242","0.012","5087"
"57243","4.189","1756"
"57244","11.428","3024"
"57245","3.395","15736"
"57246","0.862","1666"
"57247","1.81","2397"
"57248","8.628","2114"
"57249","182.797","2463"
"57250","6.655","2307"
"57251","1.811","1109"
"57252","0","2826"
"57253","20.02","2166"
"57254","2.845","1838"
"57255","0.305","3567"
"57256","0.103","1463"
"57257","0.099","2779"
"57258","5","2510"
"57259","2.796","1857"
"57260","2.856","7359"
"57261","0.817","1586"
"57262","0.745","5535"
"57263","0.617","1628"
"57264","4.535","4337"
"57265","2.324","6406"
"57266","0.215","1393"
"57267","0","1438"
"57268","2.968","1330"
"57269","1.985","1285"
"57270","12.23","2514"
"57271","20.755","3504"
"57272","0.915","1396"
"57273","1.094","4764"
"57274","0.17","1519"
"57275","4.572","1538"
"57276","0","2790"
"57277","2.566","1987"
"57278","0.474","2014"
"57279","1.207","1357"
"57280","0.195","2303"
"57281","0","1100"
"57282","27.977","5078"
"57283","2.288","1029"
"57284","0","1484"
"57285","0.582","2653"
"57286","1.505","1043"
"57287","1.418","2605"
"57288","0.621","3341"
"57289","0.124","2421"
"57290","8.002","2564"
"57291","4.463","1024"
"57292","1.469","1092"
"57293","0","1370"
"57294","0.298","3893"
"57295","0.229","1287"
"57296","0.196","3041"
"57297","0","2207"
"57298","0.767","2313"
"57299","2.024","1938"
"57300","3.039","2482"
"57301","1.818","1140"
"57302","5.763","1263"
"57303","6.18","2619"
"57304","0","4345"
"57305","0.122","9711"
"57306","26.441","1196"
"57307","0.324","2950"
"57308","2.735","3822"
"57309","4.906","1725"
"57310","0","1596"
"57311","0.703","1655"
"57312","1.561","9280"
"57313","74.141","6187"
"57314","12.893","1097"
"57315","13.381","1465"
"57316","41.282","1321"
"57317","0.174","1696"
"57318","1.046","3228"
"57319","0","1269"
"57320","6.971","2311"
"57321","11.31","2540"
"57322","7.514","1211"
"57323","0","2067"
"57324","7.932","1981"
"57325","61.266","2401"
"57326","0.77","3010"
"57327","0.094","3200"
"57328","32.537","3064"
"57329","4.263","4186"
"57330","14.199","1368"
"57331","0.336","1253"
"57332","0.035","4240"
"57333","15.459","1203"
"57334","9.013","1113"
"57335","0.315","6825"
"57336","28.167","2150"
"57337","5.854","2508"
"57338","0.155","1939"
"57339","7.795","1397"
"57340","0.221","1999"
"57341","4.36","2360"
"57342","0.588","8024"
"57343","8.049","1463"
"57344","0","2682"
"57345","3.814","2349"
"57346","0","1066"
"57347","0.246","1213"
"57348","6.06","2924"
"57349","110.108","1438"
"57350","0","1481"
"57351","0.116","2583"
"57352","32.932","2497"
"57353","3.798","3818"
"57354","4.79","1669"
"57355","41.022","1432"
"57356","0","1249"
"57357","28.869","1061"
"57358","10.021","3759"
"57359","0.186","1320"
"57360","7.83","3245"
"57361","29.28","1101"
"57362","0.037","4077"
"57363","4.156","2617"
"57364","0","1068"
"57365","0.596","2235"
"57366","12.057","2456"
"57367","1.185","2433"
"57368","0.586","3287"
"57369","7.148","2589"
"57370","1.343","2956"
"57371","0.67","1144"
"57372","3.947","2102"
"57373","3.193","3462"
"57374","1.112","1335"
"57375","1.128","9599"
"57376","0.26","4214"
"57377","6.905","1509"
"57378","0.191","1544"
"57379","0.262","1071"
"57380","2.389","2804"
"57381","6.331","1382"
"57382","0.062","2408"
"57383","1.2","2024"
"57384","0","1121"
"57385","0.265","2831"
"57386","0.281","1585"
"57387","14.742","2954"
"57388","1.483","1713"
"57389","11.703","3284"
"57390","1.094","1774"
"57391","1.416","1183"
"57392","1.931","7163"
"57393","15.181","1313"
"57394","1.6","1809"
"57395","35.904","1794"
"57396","4.467","1046"
"57397","0","3539"
"57398","9.648","3739"
"57399","3.591","5111"
"57400","47.12","1222"
"57401","8.796","1250"
"57402","0.556","1016"
"57403","10.583","1334"
"57404","0","2064"
"57405","1.825","1111"
"57406","2.759","2256"
"57407","0.622","3427"
"57408","1.973","1920"
"57409","31.118","2190"
"57410","0","2654"
"57411","0","1221"
"57412","50.103","2875"
"57413","43.288","2125"
"57414","0.065","4625"
"57415","2.177","2679"
"57416","12.204","3673"
"57417","0.606","2431"
"57418","29.104","1429"
"57419","2.646","1448"
"57420","9.651","1671"
"57421","98.919","3424"
"57422","0.017","3075"
"57423","2.374","2957"
"57424","0","1771"
"57425","0","1575"
"57426","5.944","1473"
"57427","0","1144"
"57428","0","1377"
"57429","1.123","1714"
"57430","0","2081"
"57431","6.905","1186"
"57432","0","1003"
"57433","0.337","1206"
"57434","2.465","1558"
"57435","1.567","1268"
"57436","37.883","2002"
"57437","0.371","1650"
"57438","0.604","1814"
"57439","0.203","1475"
"57440","0","1138"
"57441","0","1737"
"57442","6.148","4829"
"57443","0.941","3764"
"57444","45.838","2266"
"57445","1.561","1752"
"57446","4.64","3072"
"57447","0","1180"
"57448","10.529","7603"
"57449","0","3959"
"57450","27.155","1744"
"57451","0.07","9757"
"57452","0","2528"
"57453","1.633","3860"
"57454","0.475","1225"
"57455","19.24","1770"
"57456","1.217","1773"
"57457","51.138","5943"
"57458","36.088","1279"
"57459","0.033","4338"
"57460","3.346","1218"
"57461","2.084","4993"
"57462","5.124","1128"
"57463","2.954","1570"
"57464","56.375","4718"
"57465","3.965","2021"
"57466","31.999","3657"
"57467","0.054","5084"
"57468","0","1783"
"57469","1.964","1903"
"57470","5.938","3596"
"57471","1.04","1244"
"57472","3.437","1571"
"57473","29.032","1400"
"57474","10.552","1191"
"57475","56.373","2900"
"57476","0","1085"
"57477","0","1735"
"57478","2.975","2725"
"57479","0","2092"
"57480","9.084","2398"
"57481","3.631","4444"
"57482","0.702","1949"
"57483","25.882","2976"
"57484","34.274","2872"
"57485","0","1197"
"57486","0.266","1460"
"57487","6.441","1222"
"57488","5.802","1781"
"57489","9.263","2222"
"57490","10.595","1889"
"57491","0","6255"
"57492","4.548","2749"
"57493","0.102","1402"
"57494","10.55","1597"
"57495","1.271","5309"
"57496","0.121","1767"
"57497","0.174","8642"
"57498","0.978","1116"
"57499","4.92","3718"
"57500","30.643","1306"
"57501","0.011","5571"
"57502","5.876","1236"
"57503","1.855","1632"
"57504","12.104","4384"
"57505","4.533","2353"
"57506","0.446","1750"
"57507","0","2962"
"57508","0.314","1218"
"57509","6.889","1527"
"57510","0","1386"
"57511","0.464","1264"
"57512","0.815","1615"
"57513","15.798","2611"
"57514","0.755","2963"
"57515","0","2231"
"57516","4.486","3768"
"57517","67.11","3046"
"57518","17.716","3772"
"57519","3.979","1170"
"57520","3.142","3035"
"57521","10.351","2566"
"57522","0.876","1551"
"57523","13.935","1178"
"57524","0.224","1822"
"57525","15.727","1131"
"57526","104.606","2211"
"57527","0","1364"
"57528","3.664","1105"
"57529","0.182","1648"
"57530","0.898","1487"
"57531","0","2510"
"57532","0.127","3540"
"57533","8.501","4164"
"57534","0.748","1356"
"57535","0.452","1158"
"57536","23.22","1125"
"57537","0","1636"
"57538","0.15","2991"
"57539","3.181","1834"
"57540","0.78","1603"
"57541","1.972","7377"
"57542","6.546","1787"
"57543","51.54","1471"
"57544","5.13","4194"
"57545","3.239","1343"
"57546","39.35","1221"
"57547","0.208","1903"
"57548","5.457","1523"
"57549","5.046","3604"
"57550","15.125","2048"
"57551","11.573","1791"
"57552","4.64","2026"
"57553","4.905","1181"
"57554","8.105","1228"
"57555","0.558","6504"
"57556","0.672","11418"
"57557","3.74","2915"
"57558","1.366","2023"
"57559","3.603","1744"
"57560","4.954","2523"
"57561","59.655","4037"
"57562","13.33","1745"
"57563","2.011","1141"
"57564","1.556","1053"
"57565","3.218","1920"
"57566","0","1347"
"57567","10.917","1666"
"57568","107.455","3203"
"57569","8.142","2621"
"57570","0.336","2126"
"57571","61.209","2060"
"57572","0","3618"
"57573","10.581","1212"
"57574","3.127","1781"
"57575","0","1986"
"57576","2.254","2441"
"57577","10.636","1097"
"57578","5.246","1075"
"57579","0.061","7863"
"57580","5.89","2182"
"57581","4.48","1562"
"57582","0.092","1625"
"57583","0.278","1803"
"57584","0.063","3368"
"57585","18.379","4509"
"57586","8.518","1495"
"57587","5.748","1482"
"57588","3.079","2133"
"57589","13.8","1331"
"57590","0","1695"
"57591","0","1190"
"57592","1.661","2354"
"57593","1.243","1802"
"57594","0","1297"
"57595","0.914","2147"
"57596","13.484","1338"
"57597","36.352","1074"
"57598","19.428","2382"
"57599","97.077","5859"
"57600","72.417","1255"
"57601","0.754","3645"
"57602","227.606","1280"
"57603","3.719","2316"
"57604","14.447","1164"
"57605","0","3097"
"57606","7.701","1945"
"57607","0.28","1209"
"57608","3.181","1246"
"57609","52.312","2969"
"57610","0","2911"
"57611","9.943","1405"
"57612","0.207","3586"
"57613","0","1578"
"57614","10.681","1102"
"57615","0","1081"
"57616","4.082","1198"
"57617","2.7","4548"
"57618","3.556","2141"
"57619","2.877","4124"
"57620","1.641","3112"
"57621","8.844","2048"
"57622","3.543","2799"
"57623","0.847","1370"
"57624","0","2345"
"57625","0.339","1196"
"57626","3.752","6509"
"57627","15.13","1447"
"57628","0.187","5253"
"57629","5.33","1547"
"57630","7.344","1197"
"57631","25.054","2077"
"57632","0","1079"
"57633","8.531","1381"
"57634","0.499","5839"
"57635","4.01","1308"
"57636","8.323","2638"
"57637","0.173","1565"
"57638","0.037","8116"
"57639","0.312","3450"
"57640","3.295","1436"
"57641","2.179","2070"
"57642","2.423","4293"
"57643","10.563","3684"
"57644","4.554","1194"
"57645","20.801","1731"
"57646","6.614","3571"
"57647","11.998","2753"
"57648","0","1396"
"57649","0.07","2142"
"57650","4.96","1171"
"57651","9.338","2665"
"57652","12.1","4403"
"57653","35.252","1033"
"57654","5.724","1829"
"57655","3.843","2375"
"57656","9.006","1702"
"57657","0.474","3890"
"57658","0.125","2407"
"57659","0.166","7164"
"57660","0.086","4280"
"57661","0","1124"
"57662","2.691","1909"
"57663","0.066","2271"
"57664","7.831","1599"
"57665","8.56","1460"
"57666","1.25","1321"
"57667","3.407","2207"
"57668","0.106","5934"
"57669","248.098","1380"
"57670","5.664","3207"
"57671","17.341","1947"
"57672","18.227","1116"
"57673","2.307","4058"
"57674","73.942","1367"
"57675","1.949","1703"
"57676","0","1409"
"57677","19.823","2685"
"57678","4.208","1777"
"57679","23.021","1135"
"57680","8.036","3516"
"57681","0.134","1123"
"57682","4.238","2590"
"57683","1.418","3011"
"57684","2.02","2550"
"57685","0.284","7026"
"57686","29.836","3231"
"57687","0.226","1329"
"57688","22.081","2605"
"57689","31.736","1400"
"57690","4.051","1424"
"57691","1.543","1194"
"57692","35.862","1452"
"57693","0.601","1211"
"57694","2.488","2070"
"57695","0.851","1110"
"57696","0","1505"
"57697","0","1521"
"57698","0","2980"
"57699","2.923","3768"
"57700","8.171","2393"
"57701","0.121","2284"
"57702","11.024","2788"
"57703","0.588","1925"
"57704","1.716","1930"
"57705","0.126","2382"
"57706","5.84","1798"
"57707","0.581","1549"
"57708","2.853","2514"
"57709","2.851","1791"
"57710","0.21","3080"
"57711","36.885","2069"
"57712","15.171","1277"
"57713","7.488","1929"
"57714","14.093","1166"
"57715","0.506","3216"
"57716","0.238","1712"
"57717","7.958","1958"
"57718","6.859","1566"
"57719","0","1776"
"57720","0.124","2847"
"57721","4.364","2835"
"57722","3.342","3156"
"57723","0","12051"
"57724","1.814","1794"
"57725","7.492","1427"
"57726","6.901","1227"
"57727","6.809","1436"
"57728","0.957","1799"
"57729","9.535","1358"
"57730","16.989","1844"
"57731","0","1545"
"57732","1.405","2444"
"57733","7.656","1319"
"57734","9.824","1027"
"57735","8.2","1840"
"57736","24.734","1545"
"57737","1.4","5768"
"57738","3.103","1401"
"57739","0.767","2014"
"57740","3.087","2491"
"57741","7.483","2170"
"57742","49.737","9370"
"57743","38.547","3813"
"57744","0","5199"
"57745","14.821","4029"
"57746","43.219","1486"
"57747","0","2716"
"57748","0.682","1313"
"57749","0.564","1712"
"57750","0","1814"
"57751","0.112","2431"
"57752","0","1345"
"57753","4.853","1617"
"57754","30.095","1704"
"57755","0.093","5069"
"57756","5.553","1216"
"57757","0.456","3114"
"57758","8.293","2666"
"57759","6.389","4776"
"57760","0.11","1278"
"57761","9.008","4318"
"57762","0.311","3616"
"57763","0.303","1124"
"57764","5.632","1651"
"57765","1.504","1366"
"57766","57.829","1440"
"57767","0.58","1904"
"57768","0","8581"
"57769","9.092","1819"
"57770","5.215","1854"
"57771","3.701","2843"
"57772","42.98","1650"
"57773","22.875","1011"
"57774","0","1220"
"57775","7.743","1672"
"57776","2.27","1194"
"57777","225.657","1247"
"57778","10.657","1886"
"57779","9.364","1086"
"57780","1.872","1371"
"57781","14.9","2237"
"57782","5.103","1199"
"57783","0","2217"
"57784","0.225","1332"
"57785","0","1429"
"57786","54.803","1875"
"57787","6.783","1491"
"57788","6.332","1528"
"57789","0.117","1281"
"57790","4.167","3230"
"57791","37.156","3773"
"57792","0","2022"
"57793","0","1189"
"57794","0","1473"
"57795","6.884","2087"
"57796","1.552","1116"
"57797","10.079","1459"
"57798","5.115","1317"
"57799","0","2048"
"57800","0.065","2309"
"57801","9.572","2978"
"57802","0.212","2793"
"57803","1.857","1249"
"57804","7.204","1814"
"57805","3.672","1790"
"57806","7.8","2114"
"57807","0.1","5879"
"57808","0.128","10219"
"57809","19.111","1706"
"57810","5.345","1569"
"57811","3.194","2597"
"57812","0.102","2822"
"57813","0","3621"
"57814","0.345","1772"
"57815","17.804","1356"
"57816","429.257","1123"
"57817","2.176","1146"
"57818","47.484","5954"
"57819","0","3082"
"57820","5.803","2044"
"57821","0.089","6230"
"57822","5.158","5561"
"57823","0","1100"
"57824","5.228","1475"
"57825","4.176","1411"
"57826","26.569","1912"
"57827","0","2313"
"57828","10.007","1674"
"57829","5.743","1286"
"57830","0.236","1272"
"57831","0.223","1346"
"57832","0","6920"
"57833","3.732","1143"
"57834","10.968","1090"
"57835","0.774","2114"
"57836","1.29","1798"
"57837","0","2255"
"57838","0.211","2791"
"57839","1.449","1696"
"57840","0.511","1169"
"57841","5.068","1126"
"57842","0.161","3646"
"57843","0.2","1802"
"57844","0.079","1256"
"57845","1.425","5410"
"57846","84.727","1834"
"57847","1.79","1297"
"57848","0.59","3447"
"57849","23.467","3901"
"57850","29.788","1125"
"57851","3.019","1414"
"57852","0.869","3795"
"57853","3.384","1348"
"57854","1.525","2183"
"57855","0.534","1041"
"57856","7.704","5106"
"57857","0","1989"
"57858","2.559","8162"
"57859","59.841","2320"
"57860","92.25","1374"
"57861","6.405","1202"
"57862","0.3","2405"
"57863","7.372","3659"
"57864","5.555","1952"
"57865","0.791","1619"
"57866","4.844","1688"
"57867","0.607","2336"
"57868","28.025","1221"
"57869","0","1977"
"57870","5.841","4880"
"57871","3.135","1538"
"57872","7.109","3011"
"57873","0.694","1604"
"57874","1.575","1051"
"57875","6.832","1083"
"57876","1.089","1651"
"57877","0.37","1177"
"57878","2.322","1504"
"57879","3.499","2201"
"57880","0.085","1767"
"57881","19.225","2003"
"57882","3.237","1767"
"57883","1.008","2037"
"57884","40.702","2504"
"57885","4.553","3066"
"57886","0.169","4057"
"57887","11.685","1726"
"57888","9.644","1401"
"57889","9.028","1504"
"57890","7.354","1046"
"57891","0","1073"
"57892","0.291","1978"
"57893","0","1167"
"57894","1.096","1089"
"57895","3.252","1021"
"57896","1.326","4192"
"57897","5.367","3364"
"57898","1.281","1121"
"57899","28.955","1690"
"57900","0.05","2976"
"57901","0.71","4208"
"57902","1.731","3582"
"57903","0.28","3383"
"57904","0","1117"
"57905","6.043","5622"
"57906","2.923","1590"
"57907","0.223","2663"
"57908","44.848","1598"
"57909","31.204","4582"
"57910","0.923","3807"
"57911","2.79","2232"
"57912","4.497","2218"
"57913","4.098","1241"
"57914","0","1063"
"57915","8.756","2646"
"57916","3.81","2865"
"57917","0.561","1495"
"57918","1.403","2547"
"57919","17.892","1590"
"57920","0","1314"
"57921","0.357","1214"
"57922","0","2441"
"57923","0.054","2777"
"57924","1.774","2233"
"57925","0.134","6431"
"57926","61.429","5483"
"57927","9.855","2657"
"57928","11.841","2120"
"57929","41.246","1581"
"57930","6.682","1465"
"57931","2.306","1417"
"57932","1.014","3754"
"57933","0","1777"
"57934","4.737","1878"
"57935","9.488","3384"
"57936","7.287","2809"
"57937","5.086","1379"
"57938","0.115","2610"
"57939","8.554","1127"
"57940","0.373","2109"
"57941","0.193","2282"
"57942","1.511","1318"
"57943","0","1619"
"57944","7.546","5542"
"57945","3.462","1473"
"57946","2.939","2142"
"57947","1.317","4301"
